Entity,Code,Day,Temperature anomaly
China,CHN,1960-03-15,-0.08613193
China,CHN,1960-04-15,-1.7694111
China,CHN,1960-05-15,-1.5494261
China,CHN,1960-06-15,-0.6292515
China,CHN,1960-07-15,-0.5998173
China,CHN,1960-08-15,-0.43068886
China,CHN,1960-09-15,-0.2899742
China,CHN,1960-10-15,-1.3609362
China,CHN,1960-11-15,-1.4069366
China,CHN,1960-12-15,-1.1108632
China,CHN,1961-01-15,-1.0266199
China,CHN,1961-02-15,-1.454948
China,CHN,1961-03-15,-1.1381603
China,CHN,1961-04-15,-0.12388611
China,CHN,1961-05-15,-0.99905205
China,CHN,1961-06-15,0.047023773
China,CHN,1961-07-15,-0.05303192
China,CHN,1961-08-15,-0.45696068
China,CHN,1961-09-15,-0.46943188
China,CHN,1961-10-15,-0.62268925
China,CHN,1961-11-15,-0.58479804
China,CHN,1961-12-15,-1.6122761
China,CHN,1962-01-15,-1.4113598
China,CHN,1962-02-15,-0.8204498
China,CHN,1962-03-15,-1.9295114
China,CHN,1962-04-15,-1.5424938
China,CHN,1962-05-15,-0.7443571
China,CHN,1962-06-15,-0.9226284
China,CHN,1962-07-15,-0.43083954
China,CHN,1962-08-15,-0.56861687
China,CHN,1962-09-15,-0.5064945
China,CHN,1962-10-15,-0.88847065
China,CHN,1962-11-15,-2.2198172
China,CHN,1962-12-15,-0.37461805
China,CHN,1963-01-15,-1.6291218
China,CHN,1963-02-15,-0.8194537
China,CHN,1963-03-15,0.13971496
China,CHN,1963-04-15,-1.5454178
China,CHN,1963-05-15,-0.05485058
China,CHN,1963-06-15,-0.8143635
China,CHN,1963-07-15,-0.69269943
China,CHN,1963-08-15,-0.1885624
China,CHN,1963-09-15,-0.36865234
China,CHN,1963-10-15,-1.3286614
China,CHN,1963-11-15,-0.8553952
China,CHN,1963-12-15,-0.8408241
China,CHN,1964-01-15,-0.6378479
China,CHN,1964-02-15,-4.3629603
China,CHN,1964-03-15,-0.7498319
China,CHN,1964-04-15,0.24859333
China,CHN,1964-05-15,-0.8782587
China,CHN,1964-06-15,-1.2517319
China,CHN,1964-07-15,-0.8161602
China,CHN,1964-08-15,-0.43273735
China,CHN,1964-09-15,-0.74197197
China,CHN,1964-10-15,-0.16460466
China,CHN,1964-11-15,-0.20280358
China,CHN,1964-12-15,-0.46541214
China,CHN,1965-01-15,0.91411877
China,CHN,1965-02-15,-1.202465
China,CHN,1965-03-15,-1.7391642
China,CHN,1965-04-15,-1.3757906
China,CHN,1965-05-15,-0.7440834
China,CHN,1965-06-15,-1.0040855
China,CHN,1965-07-15,-0.9130001
China,CHN,1965-08-15,-1.1818886
China,CHN,1965-09-15,-1.037569
China,CHN,1965-10-15,-0.35481453
China,CHN,1965-11-15,-1.1791024
China,CHN,1965-12-15,-2.3009467
China,CHN,1966-01-15,-0.072476864
China,CHN,1966-02-15,0.06000781
China,CHN,1966-03-15,-0.6309446
China,CHN,1966-04-15,-1.6482105
China,CHN,1966-05-15,-1.1971798
China,CHN,1966-06-15,-0.8033333
China,CHN,1966-07-15,-0.9275913
China,CHN,1966-08-15,-0.051725388
China,CHN,1966-09-15,-1.2267399
China,CHN,1966-10-15,-1.3801355
China,CHN,1966-11-15,-1.9206159
China,CHN,1966-12-15,-2.085734
China,CHN,1967-01-15,-1.6755848
China,CHN,1967-02-15,-2.282082
China,CHN,1967-03-15,-1.2365549
China,CHN,1967-04-15,-1.3859081
China,CHN,1967-05-15,0.19319534
China,CHN,1967-06-15,-0.8160801
China,CHN,1967-07-15,-0.6048889
China,CHN,1967-08-15,-0.17391586
China,CHN,1967-09-15,-1.2785015
China,CHN,1967-10-15,-1.0265908
China,CHN,1967-11-15,-3.2850535
China,CHN,1967-12-15,-3.4844537
China,CHN,1968-01-15,-1.4115944
China,CHN,1968-02-15,-4.295322
China,CHN,1968-03-15,-0.33833098
China,CHN,1968-04-15,-1.4115987
China,CHN,1968-05-15,-0.7204647
China,CHN,1968-06-15,-0.775383
China,CHN,1968-07-15,-0.805521
China,CHN,1968-08-15,-1.2653542
China,CHN,1968-09-15,-1.0137215
China,CHN,1968-10-15,-1.7262912
China,CHN,1968-11-15,-0.45228136
China,CHN,1968-12-15,0.955482
China,CHN,1969-01-15,-1.9649773
China,CHN,1969-02-15,-3.9966927
China,CHN,1969-03-15,-0.65735817
China,CHN,1969-04-15,-0.74627924
China,CHN,1969-05-15,0.08564091
China,CHN,1969-06-15,-1.4424553
China,CHN,1969-07-15,-0.84223366
China,CHN,1969-08-15,-0.92394066
China,CHN,1969-09-15,-1.0663729
China,CHN,1969-10-15,-0.23808765
China,CHN,1969-11-15,-1.6741508
China,CHN,1969-12-15,-1.0247574
China,CHN,1970-01-15,-1.4066839
China,CHN,1970-02-15,-1.1132612
China,CHN,1970-03-15,-3.880717
China,CHN,1970-04-15,-1.645822
China,CHN,1970-05-15,-0.51741314
China,CHN,1970-06-15,-1.3616695
China,CHN,1970-07-15,-0.78743553
China,CHN,1970-08-15,-0.32653236
China,CHN,1970-09-15,-0.97952175
China,CHN,1970-10-15,-1.1000915
China,CHN,1970-11-15,-1.4491655
China,CHN,1970-12-15,-0.384408
China,CHN,1971-01-15,-1.0428886
China,CHN,1971-02-15,-1.985487
China,CHN,1971-03-15,-1.7171298
China,CHN,1971-04-15,-0.43835926
China,CHN,1971-05-15,-1.1232958
China,CHN,1971-06-15,-0.7276459
China,CHN,1971-07-15,-0.4682865
China,CHN,1971-08-15,-0.84085274
China,CHN,1971-09-15,-1.2204237
China,CHN,1971-10-15,-1.2337565
China,CHN,1971-11-15,-0.8043445
China,CHN,1971-12-15,-0.36372042
China,CHN,1972-01-15,0.5130615
China,CHN,1972-02-15,-3.824357
China,CHN,1972-03-15,0.115035295
China,CHN,1972-04-15,-1.4977202
China,CHN,1972-05-15,-0.31667995
China,CHN,1972-06-15,-0.44517708
China,CHN,1972-07-15,-0.7610798
China,CHN,1972-08-15,-0.6328945
China,CHN,1972-09-15,-1.731431
China,CHN,1972-10-15,-1.4112697
China,CHN,1972-11-15,-1.7273316
China,CHN,1972-12-15,-0.97293425
China,CHN,1973-01-15,-0.26432562
China,CHN,1973-02-15,-0.4125147
China,CHN,1973-03-15,-0.62780166
China,CHN,1973-04-15,-0.071834564
China,CHN,1973-05-15,-1.0079527
China,CHN,1973-06-15,-1.0396767
China,CHN,1973-07-15,-0.6623993
China,CHN,1973-08-15,-0.5182018
China,CHN,1973-09-15,-0.4898033
China,CHN,1973-10-15,-1.5588536
China,CHN,1973-11-15,-0.7891252
China,CHN,1973-12-15,-0.80161285
China,CHN,1974-01-15,-0.7979231
China,CHN,1974-02-15,-2.582809
China,CHN,1974-03-15,-2.0131168
China,CHN,1974-04-15,-0.14217567
China,CHN,1974-05-15,-0.21982193
China,CHN,1974-06-15,-1.2080956
China,CHN,1974-07-15,-0.6653328
China,CHN,1974-08-15,-0.9896431
China,CHN,1974-09-15,-1.0012455
China,CHN,1974-10-15,-0.82248974
China,CHN,1974-11-15,-0.16515109
China,CHN,1974-12-15,-2.5061488
China,CHN,1975-01-15,-0.0864172
China,CHN,1975-02-15,-1.2361016
China,CHN,1975-03-15,-0.29553807
China,CHN,1975-04-15,-0.57265854
China,CHN,1975-05-15,-1.4433842
China,CHN,1975-06-15,-0.59999275
China,CHN,1975-07-15,-0.8874588
China,CHN,1975-08-15,0.021038055
China,CHN,1975-09-15,0.22872543
China,CHN,1975-10-15,0.28539753
China,CHN,1975-11-15,-0.758191
China,CHN,1975-12-15,-2.157538
China,CHN,1976-01-15,0.043324947
China,CHN,1976-02-15,0.40811682
China,CHN,1976-03-15,-2.1953828
China,CHN,1976-04-15,-1.9009752
China,CHN,1976-05-15,-0.9294739
China,CHN,1976-06-15,-1.609869
China,CHN,1976-07-15,-1.5938168
China,CHN,1976-08-15,-1.4998798
China,CHN,1976-09-15,-1.1462603
China,CHN,1976-10-15,-0.78280354
China,CHN,1976-11-15,-2.5127103
China,CHN,1976-12-15,-1.5191584
China,CHN,1977-01-15,-3.0586042
China,CHN,1977-02-15,-2.5564246
China,CHN,1977-03-15,-0.47464943
China,CHN,1977-04-15,-0.9377074
China,CHN,1977-05-15,-1.5673656
China,CHN,1977-06-15,-1.1002655
China,CHN,1977-07-15,-0.57331467
China,CHN,1977-08-15,-0.60051537
China,CHN,1977-09-15,-0.31381512
China,CHN,1977-10-15,-0.30588055
China,CHN,1977-11-15,-1.0774261
China,CHN,1977-12-15,-0.09484148
China,CHN,1978-01-15,-1.9210348
China,CHN,1978-02-15,-2.602192
China,CHN,1978-03-15,-1.5249217
China,CHN,1978-04-15,-0.34392262
China,CHN,1978-05-15,-0.2020979
China,CHN,1978-06-15,-0.10382843
China,CHN,1978-07-15,-0.32894325
China,CHN,1978-08-15,-0.35367775
China,CHN,1978-09-15,-0.6480608
China,CHN,1978-10-15,-0.8917327
China,CHN,1978-11-15,-0.4079757
China,CHN,1978-12-15,0.44467402
China,CHN,1979-01-15,0.43177557
China,CHN,1979-02-15,0.20451856
China,CHN,1979-03-15,-1.9175973
China,CHN,1979-04-15,-1.2411056
China,CHN,1979-05-15,-0.83466625
China,CHN,1979-06-15,-0.6066036
China,CHN,1979-07-15,-1.2826214
China,CHN,1979-08-15,-0.7319889
China,CHN,1979-09-15,-1.8813505
China,CHN,1979-10-15,-0.25769567
China,CHN,1979-11-15,-1.633829
China,CHN,1979-12-15,0.66831636
China,CHN,1980-01-15,-1.2385197
China,CHN,1980-02-15,-1.9769921
China,CHN,1980-03-15,-1.8952115
China,CHN,1980-04-15,-1.5335431
China,CHN,1980-05-15,-0.38123703
China,CHN,1980-06-15,-0.43428802
China,CHN,1980-07-15,-0.63749695
China,CHN,1980-08-15,-1.0119534
China,CHN,1980-09-15,-1.2026701
China,CHN,1980-10-15,-1.0042124
China,CHN,1980-11-15,1.2349652
China,CHN,1980-12-15,-0.1858921
China,CHN,1981-01-15,-0.89069366
China,CHN,1981-02-15,-0.91592646
China,CHN,1981-03-15,0.05831611
China,CHN,1981-04-15,-0.04166031
China,CHN,1981-05-15,-0.6535797
China,CHN,1981-06-15,-0.24089622
China,CHN,1981-07-15,0.011602402
China,CHN,1981-08-15,-0.54789925
China,CHN,1981-09-15,-0.9880676
China,CHN,1981-10-15,-1.8295054
China,CHN,1981-11-15,-2.703482
China,CHN,1981-12-15,-1.193851
China,CHN,1982-01-15,1.0165839
China,CHN,1982-02-15,-0.86508465
China,CHN,1982-03-15,-0.68427134
China,CHN,1982-04-15,-1.2067852
China,CHN,1982-05-15,-0.67724323
China,CHN,1982-06-15,-1.0653439
China,CHN,1982-07-15,-0.75743103
China,CHN,1982-08-15,-0.39495468
China,CHN,1982-09-15,-1.2556524
China,CHN,1982-10-15,0.38443947
China,CHN,1982-11-15,-0.79055715
China,CHN,1982-12-15,-1.1831164
China,CHN,1983-01-15,-0.84970474
China,CHN,1983-02-15,-2.5211396
China,CHN,1983-03-15,-1.4481734
China,CHN,1983-04-15,-1.6100001
China,CHN,1983-05-15,-0.61482143
China,CHN,1983-06-15,-1.5616188
China,CHN,1983-07-15,-1.081728
China,CHN,1983-08-15,-0.42133904
China,CHN,1983-09-15,0.027439117
China,CHN,1983-10-15,-0.33582497
China,CHN,1983-11-15,-0.15230802
China,CHN,1983-12-15,-0.4173231
China,CHN,1984-01-15,-2.1139345
China,CHN,1984-02-15,-2.9051557
China,CHN,1984-03-15,-1.1648961
China,CHN,1984-04-15,-0.86681795
China,CHN,1984-05-15,-0.2757349
China,CHN,1984-06-15,-0.47471428
China,CHN,1984-07-15,-1.0820599
China,CHN,1984-08-15,-0.63025475
China,CHN,1984-09-15,-1.2799282
China,CHN,1984-10-15,-0.81781006
China,CHN,1984-11-15,-0.076169014
China,CHN,1984-12-15,-1.9348307
China,CHN,1985-01-15,-1.2701082
China,CHN,1985-02-15,-1.4310842
China,CHN,1985-03-15,-2.273258
China,CHN,1985-04-15,-0.37793064
China,CHN,1985-05-15,-0.39186192
China,CHN,1985-06-15,-0.9737854
China,CHN,1985-07-15,-0.9252033
China,CHN,1985-08-15,0.038751602
China,CHN,1985-09-15,-1.5167246
China,CHN,1985-10-15,-0.45937538
China,CHN,1985-11-15,-1.8856109
China,CHN,1985-12-15,-1.4569526
China,CHN,1986-01-15,-0.42045116
China,CHN,1986-02-15,-1.7045102
China,CHN,1986-03-15,-1.0781045
China,CHN,1986-04-15,-1.4988499
China,CHN,1986-05-15,-0.29229832
China,CHN,1986-06-15,-0.4488678
China,CHN,1986-07-15,-0.7067375
China,CHN,1986-08-15,-0.766428
China,CHN,1986-09-15,-1.0947285
China,CHN,1986-10-15,-1.7297258
China,CHN,1986-11-15,-1.2668079
China,CHN,1986-12-15,0.022125721
China,CHN,1987-01-15,0.4624157
China,CHN,1987-02-15,0.62935185
China,CHN,1987-03-15,-1.0942662
China,CHN,1987-04-15,-0.6580119
China,CHN,1987-05-15,-1.0871058
China,CHN,1987-06-15,-1.0597
China,CHN,1987-07-15,-0.63840485
China,CHN,1987-08-15,-0.5340767
China,CHN,1987-09-15,-0.5107584
China,CHN,1987-10-15,-0.42653656
China,CHN,1987-11-15,-0.7683051
China,CHN,1987-12-15,0.5259919
China,CHN,1988-01-15,0.63029575
China,CHN,1988-02-15,-1.8149481
China,CHN,1988-03-15,-2.5528753
China,CHN,1988-04-15,-0.97066927
China,CHN,1988-05-15,-0.9165945
China,CHN,1988-06-15,-0.07068825
China,CHN,1988-07-15,-0.029577255
China,CHN,1988-08-15,-0.49071503
China,CHN,1988-09-15,-0.4540968
China,CHN,1988-10-15,-0.1572361
China,CHN,1988-11-15,0.047135234
China,CHN,1988-12-15,1.0909009
China,CHN,1989-01-15,-0.24421644
China,CHN,1989-02-15,-1.1615105
China,CHN,1989-03-15,-0.76919353
China,CHN,1989-04-15,-1.1175027
China,CHN,1989-05-15,-0.42459202
China,CHN,1989-06-15,-1.049593
China,CHN,1989-07-15,-0.8512211
China,CHN,1989-08-15,-0.7091999
China,CHN,1989-09-15,-0.4861803
China,CHN,1989-10-15,0.11406565
China,CHN,1989-11-15,-1.0936346
China,CHN,1989-12-15,0.6817255
China,CHN,1990-01-15,-0.00028419495
China,CHN,1990-02-15,-0.45676517
China,CHN,1990-03-15,0.053050518
China,CHN,1990-04-15,-1.7257857
China,CHN,1990-05-15,-0.76187325
China,CHN,1990-06-15,-0.24238777
China,CHN,1990-07-15,-0.6029682
China,CHN,1990-08-15,-0.1815033
China,CHN,1990-09-15,-0.21436596
China,CHN,1990-10-15,0.02818489
China,CHN,1990-11-15,0.88400334
China,CHN,1990-12-15,0.7405939
China,CHN,1991-01-15,-0.13549232
China,CHN,1991-02-15,-0.4051237
China,CHN,1991-03-15,-0.9348262
China,CHN,1991-04-15,-1.1764512
China,CHN,1991-05-15,-0.75347424
China,CHN,1991-06-15,-0.29260445
China,CHN,1991-07-15,-0.21665382
China,CHN,1991-08-15,-0.31941223
China,CHN,1991-09-15,-0.38970184
China,CHN,1991-10-15,-0.413002
China,CHN,1991-11-15,-0.77418655
China,CHN,1991-12-15,-0.35222626
China,CHN,1992-01-15,0.19241476
China,CHN,1992-02-15,-1.2152047
China,CHN,1992-03-15,-1.2159414
China,CHN,1992-04-15,0.05002594
China,CHN,1992-05-15,-0.7286949
China,CHN,1992-06-15,-1.2874107
China,CHN,1992-07-15,-1.1469898
China,CHN,1992-08-15,-0.7499294
China,CHN,1992-09-15,-0.9210844
China,CHN,1992-10-15,-1.444974
China,CHN,1992-11-15,-1.2839878
China,CHN,1992-12-15,0.3613882
China,CHN,1993-01-15,-1.3310833
China,CHN,1993-02-15,1.2462053
China,CHN,1993-03-15,-0.1289612
China,CHN,1993-04-15,-0.95549965
China,CHN,1993-05-15,-1.0806599
China,CHN,1993-06-15,-0.6863518
China,CHN,1993-07-15,-1.0567379
China,CHN,1993-08-15,-1.2816925
China,CHN,1993-09-15,-0.54561615
China,CHN,1993-10-15,-0.88923454
China,CHN,1993-11-15,-0.7709093
China,CHN,1993-12-15,-0.2732482
China,CHN,1994-01-15,0.4225273
China,CHN,1994-02-15,-0.72561216
China,CHN,1994-03-15,-1.6934243
China,CHN,1994-04-15,0.054634094
China,CHN,1994-05-15,0.22038746
China,CHN,1994-06-15,-0.007379532
China,CHN,1994-07-15,0.2725296
China,CHN,1994-08-15,0.27121735
China,CHN,1994-09-15,-0.5464945
China,CHN,1994-10-15,-0.94583035
China,CHN,1994-11-15,1.7197784
China,CHN,1994-12-15,0.5179086
China,CHN,1995-01-15,-0.5989437
China,CHN,1995-02-15,-0.3856678
China,CHN,1995-03-15,-0.81972086
China,CHN,1995-04-15,-1.5336266
China,CHN,1995-05-15,-0.13156796
China,CHN,1995-06-15,0.24118423
China,CHN,1995-07-15,-0.58281136
China,CHN,1995-08-15,-0.43010712
China,CHN,1995-09-15,-0.23688126
China,CHN,1995-10-15,0.27543736
China,CHN,1995-11-15,0.043659642
China,CHN,1995-12-15,-0.36767435
China,CHN,1996-01-15,-0.8288679
China,CHN,1996-02-15,-1.2903156
China,CHN,1996-03-15,-1.0957978
China,CHN,1996-04-15,-1.5311408
China,CHN,1996-05-15,-0.34535503
China,CHN,1996-06-15,-0.5834904
China,CHN,1996-07-15,-0.6375904
China,CHN,1996-08-15,-0.48398018
China,CHN,1996-09-15,-0.28000736
China,CHN,1996-10-15,-0.37465477
China,CHN,1996-11-15,-1.1358104
China,CHN,1996-12-15,0.21811867
China,CHN,1997-01-15,0.316432
China,CHN,1997-02-15,-0.8352494
China,CHN,1997-03-15,0.76919913
China,CHN,1997-04-15,-0.3591509
China,CHN,1997-05-15,0.10530281
China,CHN,1997-06-15,-0.40955162
China,CHN,1997-07-15,-0.08279991
China,CHN,1997-08-15,0.15277481
China,CHN,1997-09-15,-1.2769194
China,CHN,1997-10-15,-0.93352985
China,CHN,1997-11-15,-1.0805098
China,CHN,1997-12-15,-0.66243505
China,CHN,1998-01-15,-1.0474119
China,CHN,1998-02-15,1.2981279
China,CHN,1998-03-15,-0.71876454
China,CHN,1998-04-15,1.2973309
China,CHN,1998-05-15,0.08076191
China,CHN,1998-06-15,0.24164009
China,CHN,1998-07-15,0.007118225
China,CHN,1998-08-15,-0.09534836
China,CHN,1998-09-15,0.8325119
China,CHN,1998-10-15,1.0294037
China,CHN,1998-11-15,0.7476417
China,CHN,1998-12-15,1.2085071
China,CHN,1999-01-15,1.0356655
China,CHN,1999-02-15,1.8176818
China,CHN,1999-03-15,-0.8379389
China,CHN,1999-04-15,0.5326967
China,CHN,1999-05-15,-0.107774734
China,CHN,1999-06-15,0.08020973
China,CHN,1999-07-15,0.023727417
China,CHN,1999-08-15,-0.30527496
China,CHN,1999-09-15,0.5663843
China,CHN,1999-10-15,-0.14208364
China,CHN,1999-11-15,0.1257086
China,CHN,1999-12-15,0.13673878
China,CHN,2000-01-15,-0.8472481
China,CHN,2000-02-15,-2.1488428
China,CHN,2000-03-15,-0.59395134
China,CHN,2000-04-15,-0.50658226
China,CHN,2000-05-15,0.83055973
China,CHN,2000-06-15,0.23607445
China,CHN,2000-07-15,0.6390915
China,CHN,2000-08-15,-0.19404602
China,CHN,2000-09-15,-0.22616386
China,CHN,2000-10-15,-0.629333
China,CHN,2000-11-15,-1.4853332
China,CHN,2000-12-15,0.13084888
China,CHN,2001-01-15,-0.3715701
China,CHN,2001-02-15,-0.18582964
China,CHN,2001-03-15,-0.11039662
China,CHN,2001-04-15,-0.7097049
China,CHN,2001-05-15,0.13297558
China,CHN,2001-06-15,0.21544075
China,CHN,2001-07-15,0.49178123
China,CHN,2001-08-15,-0.17704964
China,CHN,2001-09-15,0.07544041
China,CHN,2001-10-15,0.7436466
China,CHN,2001-11-15,0.7954347
China,CHN,2001-12-15,-0.9651079
China,CHN,2002-01-15,1.6417379
China,CHN,2002-02-15,1.8966055
China,CHN,2002-03-15,1.1145103
China,CHN,2002-04-15,-0.01361084
China,CHN,2002-05-15,-0.35181046
China,CHN,2002-06-15,0.2842083
China,CHN,2002-07-15,-0.021356583
China,CHN,2002-08-15,0.0051002502
China,CHN,2002-09-15,-0.69895554
China,CHN,2002-10-15,-0.8377452
China,CHN,2002-11-15,-0.7436107
China,CHN,2002-12-15,-0.72360325
China,CHN,2003-01-15,0.39941835
China,CHN,2003-02-15,0.65235543
China,CHN,2003-03-15,-0.38082337
China,CHN,2003-04-15,-0.1525383
China,CHN,2003-05-15,-0.67072296
China,CHN,2003-06-15,-0.35632896
China,CHN,2003-07-15,-0.5927162
China,CHN,2003-08-15,-0.2178936
China,CHN,2003-09-15,0.27415752
China,CHN,2003-10-15,0.12738895
China,CHN,2003-11-15,-0.14523488
China,CHN,2003-12-15,0.10602856
China,CHN,2004-01-15,0.0592556
China,CHN,2004-02-15,0.7724838
China,CHN,2004-03-15,0.63365483
China,CHN,2004-04-15,1.0959797
China,CHN,2004-05-15,-0.31181622
China,CHN,2004-06-15,-0.3315525
China,CHN,2004-07-15,-0.45188522
China,CHN,2004-08-15,-0.54691124
China,CHN,2004-09-15,-0.065597534
China,CHN,2004-10-15,-0.5093765
China,CHN,2004-11-15,0.23611508
China,CHN,2004-12-15,0.5775132
China,CHN,2005-01-15,-0.23901463
China,CHN,2005-02-15,-2.2184005
China,CHN,2005-03-15,-0.42153955
China,CHN,2005-04-15,0.17414665
China,CHN,2005-05-15,-0.4944191
China,CHN,2005-06-15,0.5162792
China,CHN,2005-07-15,0.11987686
China,CHN,2005-08-15,-0.38407898
China,CHN,2005-09-15,0.82050896
China,CHN,2005-10-15,0.017269611
China,CHN,2005-11-15,0.500043
China,CHN,2005-12-15,-1.2855258
China,CHN,2006-01-15,0.7344222
China,CHN,2006-02-15,0.45333362
China,CHN,2006-03-15,-0.14934659
China,CHN,2006-04-15,-0.49108028
China,CHN,2006-05-15,0.069179535
China,CHN,2006-06-15,0.04200363
China,CHN,2006-07-15,0.3178196
China,CHN,2006-08-15,0.71429443
China,CHN,2006-09-15,-0.084425926
China,CHN,2006-10-15,1.4559498
China,CHN,2006-11-15,0.7615461
China,CHN,2006-12-15,0.17347145
China,CHN,2007-01-15,0.69627905
China,CHN,2007-02-15,2.4225357
China,CHN,2007-03-15,-0.07582235
China,CHN,2007-04-15,0.09022522
China,CHN,2007-05-15,1.0316467
China,CHN,2007-06-15,0.3501606
China,CHN,2007-07-15,-0.1645565
China,CHN,2007-08-15,0.5341644
China,CHN,2007-09-15,0.0988884
China,CHN,2007-10-15,-0.08585739
China,CHN,2007-11-15,0.3970651
China,CHN,2007-12-15,1.1387963
China,CHN,2008-01-15,-1.2279482
China,CHN,2008-02-15,-2.5284743
China,CHN,2008-03-15,1.7333837
China,CHN,2008-04-15,0.41496372
China,CHN,2008-05-15,0.43776035
China,CHN,2008-06-15,0.1328125
China,CHN,2008-07-15,-0.045692444
China,CHN,2008-08-15,-0.45838356
China,CHN,2008-09-15,0.034956932
China,CHN,2008-10-15,0.51816463
China,CHN,2008-11-15,0.09070884
China,CHN,2008-12-15,0.88936424
China,CHN,2009-01-15,0.7807903
China,CHN,2009-02-15,1.8357294
China,CHN,2009-03-15,0.124988794
China,CHN,2009-04-15,1.1349363
China,CHN,2009-05-15,0.11854935
China,CHN,2009-06-15,-0.044509888
China,CHN,2009-07-15,-0.061595917
China,CHN,2009-08-15,-0.114385605
China,CHN,2009-09-15,0.4315462
China,CHN,2009-10-15,0.6747055
China,CHN,2009-11-15,-1.7291276
China,CHN,2009-12-15,-0.63576174
China,CHN,2010-01-15,0.8240323
China,CHN,2010-02-15,-0.26827717
China,CHN,2010-03-15,-0.7509897
China,CHN,2010-04-15,-1.8010559
China,CHN,2010-05-15,-0.07743168
China,CHN,2010-06-15,0.28769112
China,CHN,2010-07-15,0.80441856
China,CHN,2010-08-15,0.4710827
China,CHN,2010-09-15,0.4108553
China,CHN,2010-10-15,-0.14005661
China,CHN,2010-11-15,0.52480567
China,CHN,2010-12-15,-0.38821125
China,CHN,2011-01-15,-3.058937
China,CHN,2011-02-15,0.4050641
China,CHN,2011-03-15,-1.8964325
China,CHN,2011-04-15,0.08279514
China,CHN,2011-05-15,-0.23241901
China,CHN,2011-06-15,0.25750732
China,CHN,2011-07-15,0.069322586
China,CHN,2011-08-15,0.3307743
China,CHN,2011-09-15,-0.38796806
China,CHN,2011-10-15,0.36532974
China,CHN,2011-11-15,1.1238517
China,CHN,2011-12-15,-0.32078934
China,CHN,2012-01-15,-1.8837595
China,CHN,2012-02-15,-1.5948362
China,CHN,2012-03-15,-1.0319872
China,CHN,2012-04-15,0.36849213
China,CHN,2012-05-15,0.3842497
China,CHN,2012-06-15,0.018255234
China,CHN,2012-07-15,0.10964775
China,CHN,2012-08-15,0.18009186
China,CHN,2012-09-15,-0.36361694
China,CHN,2012-10-15,-0.3693037
China,CHN,2012-11-15,-1.0438764
China,CHN,2012-12-15,-1.3934608
China,CHN,2013-01-15,-0.4706192
China,CHN,2013-02-15,-0.18728495
China,CHN,2013-03-15,1.4687693
China,CHN,2013-04-15,-0.57925034
China,CHN,2013-05-15,0.46108818
China,CHN,2013-06-15,0.39359093
China,CHN,2013-07-15,0.21262932
China,CHN,2013-08-15,0.83460236
China,CHN,2013-09-15,-0.2591896
China,CHN,2013-10-15,0.5630474
China,CHN,2013-11-15,-0.08107121
China,CHN,2013-12-15,0.07834101
China,CHN,2014-01-15,1.3440175
China,CHN,2014-02-15,-1.2277136
China,CHN,2014-03-15,0.7979684
China,CHN,2014-04-15,0.5873318
China,CHN,2014-05-15,-0.12571907
China,CHN,2014-06-15,-0.050130844
China,CHN,2014-07-15,0.092556
China,CHN,2014-08-15,-0.5241699
China,CHN,2014-09-15,0.07770252
China,CHN,2014-10-15,0.6678848
China,CHN,2014-11-15,0.4428848
China,CHN,2014-12-15,-0.5650358
China,CHN,2015-01-15,1.4109678
China,CHN,2015-02-15,0.99476695
China,CHN,2015-03-15,1.0105398
China,CHN,2015-04-15,0.077352524
China,CHN,2015-05-15,0.18424892
China,CHN,2015-06-15,-0.39583588
China,CHN,2015-07-15,-0.12283516
China,CHN,2015-08-15,-0.064222336
China,CHN,2015-09-15,-0.12863827
China,CHN,2015-10-15,0.85260105
China,CHN,2015-11-15,1.1410964
China,CHN,2015-12-15,0.73712873
China,CHN,2016-01-15,-0.5886965
China,CHN,2016-02-15,-0.22884893
China,CHN,2016-03-15,1.4815543
China,CHN,2016-04-15,1.133112
China,CHN,2016-05-15,-0.09965992
China,CHN,2016-06-15,0.4212742
China,CHN,2016-07-15,0.60696983
China,CHN,2016-08-15,0.8150635
China,CHN,2016-09-15,0.7178879
China,CHN,2016-10-15,0.123560905
China,CHN,2016-11-15,-0.06203723
China,CHN,2016-12-15,2.6176407
China,CHN,2017-01-15,1.4525075
China,CHN,2017-02-15,1.4344077
China,CHN,2017-03-15,-0.20507014
China,CHN,2017-04-15,0.69691086
China,CHN,2017-05-15,0.59471416
China,CHN,2017-06-15,-0.16400337
China,CHN,2017-07-15,0.88295937
China,CHN,2017-08-15,0.20266151
China,CHN,2017-09-15,0.80789185
China,CHN,2017-10-15,0.27787924
China,CHN,2017-11-15,0.080398545
China,CHN,2017-12-15,0.9862747
China,CHN,2018-01-15,-0.1666379
China,CHN,2018-02-15,-0.5619488
China,CHN,2018-03-15,2.2035902
China,CHN,2018-04-15,0.94192505
China,CHN,2018-05-15,0.6934519
China,CHN,2018-06-15,0.6573086
China,CHN,2018-07-15,0.7267418
China,CHN,2018-08-15,0.8046856
China,CHN,2018-09-15,-0.22706795
China,CHN,2018-10-15,-0.80386066
China,CHN,2018-11-15,-0.24763778
China,CHN,2018-12-15,-1.1460481
China,CHN,2019-01-15,0.4853964
China,CHN,2019-02-15,-0.30910015
China,CHN,2019-03-15,0.5545759
China,CHN,2019-04-15,1.2346649
China,CHN,2019-05-15,-0.32132912
